employee_id,company,department,age,age_when_joined,years_in_the_company,salary,annual_bonus,prior_years_experience,full_time,part_time,Gender,education_level,ethnicity,diversity_flag,Position
E03604,EduSoft,Finance,37,32,5,81714.03447,20554.84517,1,0,0.592941069,Male,Bachelor's Degree,Asian,Yes,Mid Level
E03605,TechCorp,Finance,40,37,3,120905.3806,24792.91,1,0.474739459,0,Transgender,Associate Degree,White,No,Senior
E03606,EduSoft,Engineering,45,45,1,88618.91164,17849.05325,3,0.470331449,0.16880884,Female,High School,Asian,No,Senior
E03607,HealthInc,Customer Support,36,33,4,89139.76575,18369.92396,3,0.429843064,0.04745586,Transgender,PhD,Asian,No,Senior
E03608,TechCorp,Customer Support,37,32,5,71098.90695,24792.91,1,0,1,Non Binary,Associate Degree,White,No,Entry Level
E03609,HealthInc,HR,35,37,1,85032.81576,9000,5,0.831668052,0,Transgender,PhD,Other,No,Senior
E03610,RetailHub,Marketing,32,25,8,104389.4287,15083.82146,4,0.815119718,0.50095276,Male,High School,Black or African American,No,Senior
E03611,FinServe,Sales,40,34,7,125626.4674,17831.80587,2,1,0,Non Binary,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E03612,RetailHub,HR,30,22,9,100534.4796,16015.86464,3,0.694987596,0.699983368,Female,PhD,Other,No,Mid Level
E03613,FinServe,Customer Support,30,22,6,92801.55837,24792.91,1,0.189681985,0.55591974,Male,High School,Asian,No,Mid Level
E03614,RetailHub,HR,34,27,7,50695.81251,21742.71106,2,0.380636977,0.181652658,Male,PhD,Black or African American,No,Executive
E03615,EduSoft,Engineering,34,31,3,65685.58047,22695.0232,3,0,0.592496402,Non Binary,Associate Degree,Hispanic or Latino,Yes,Executive
E03616,HealthInc,Marketing,30,22,9,119827.4448,24792.91,2,1,0.344532855,Transgender,PhD,Hispanic or Latino,No,Mid Level
E03617,FinServe,Customer Support,33,25,8,103680.8045,15636.92366,4,0.900405594,0.193985963,Transgender,Associate Degree,Hispanic or Latino,No,Mid Level
E03618,TechCorp,Customer Support,30,22,7,40000,20930.44345,2,0,0.359297991,Female,Associate Degree,White,No,Senior
E03619,HealthInc,Sales,45,47,1,106681.6993,16620.53744,4,0.548430562,0,Non Binary,High School,White,Yes,Entry Level
E03620,TechCorp,Marketing,44,39,6,106672.3673,21459.51268,1,0.558878552,0.624311916,Transgender,Master's Degree,Black or African American,No,Mid Level
E03621,HealthInc,Engineering,30,27,2,119239.6923,22759.02002,2,0.058448594,0.52336633,Female,PhD,Asian,No,Senior
E03622,HealthInc,Finance,30,24,4,91745.56124,11583.8153,5,1,0,Male,Bachelor's Degree,Black or African American,No,Executive
E03623,RetailHub,HR,41,43,1,66916.86144,22302.49496,3,0,0.223916948,Male,Associate Degree,Asian,Yes,Senior
E03624,FinServe,Sales,40,33,6,130018.2971,20204.51198,1,0.919343202,0,Transgender,Master's Degree,Other,Yes,Senior
E03625,FinServe,Customer Support,42,41,1,52696.95048,12280.56778,5,0,0.46624336,Transgender,Associate Degree,Hispanic or Latino,No,Senior
E03626,HealthInc,Finance,34,31,4,88349.45768,21656.58512,3,0.157822532,0.449927238,Non Binary,Master's Degree,Hispanic or Latino,No,Entry Level
E03627,EduSoft,Engineering,30,22,9,48793.66764,19298.19088,3,0.42017018,0.40838904,Transgender,Master's Degree,White,No,Executive
E03628,EduSoft,Marketing,41,38,4,129037.5753,13760.51482,3,0.603226664,0.810618393,Female,Bachelor's Degree,Other,No,Executive
E03629,TechCorp,HR,39,33,6,92918.81669,15816.92795,3,0.16286816,0.63817283,Transgender,Master's Degree,Prefer not to say,No,Entry Level
E03630,TechCorp,Sales,42,33,9,135843.1084,16843.02897,3,1,0.431266626,Female,Bachelor's Degree,Other,No,Senior
E03631,RetailHub,Customer Support,30,27,1,41321.24945,22456.51156,3,0,0.231859145,Male,High School,Asian,Yes,Senior
E03632,HealthInc,Customer Support,40,37,3,86863.85607,23679.46414,2,0.19698553,0.219186895,Female,Associate Degree,Other,Yes,Senior
E03633,TechCorp,Finance,34,30,4,153000,17747.18207,2,1,0,Female,Bachelor's Degree,White,No,Mid Level
E03634,TechCorp,Finance,37,34,3,56841.03346,21194.99455,2,0.005649006,0.188414615,Transgender,Associate Degree,Asian,No,Mid Level
E03635,HealthInc,HR,36,33,3,87045.04359,18839.61563,2,0.25821718,0,Female,PhD,Black or African American,No,Mid Level
E03636,RetailHub,Marketing,35,32,4,123368.8474,18700.12609,1,0.607778518,0,Non Binary,High School,Asian,No,Entry Level
E03637,TechCorp,Engineering,31,30,1,47858.17703,24792.91,2,0.138630405,0,Non Binary,PhD,Black or African American,No,Entry Level
E03638,RetailHub,Marketing,33,30,3,112939.0363,10379.69457,5,1,0,Male,PhD,Prefer not to say,No,Senior
E03639,FinServe,Marketing,36,33,3,103132.445,23428.81994,3,0.186318423,0.691580753,Transgender,Master's Degree,Asian,No,Senior
E03640,RetailHub,Marketing,35,34,1,90692.60421,23723.06596,2,0.222852448,0,Female,Master's Degree,Hispanic or Latino,Yes,Executive
E03641,EduSoft,HR,33,22,9,117254.9711,24792.91,1,0.654312083,0.471872549,Male,PhD,Prefer not to say,No,Senior
E03642,EduSoft,HR,37,34,3,142602.2245,12543.4608,4,1,0,Female,Master's Degree,Black or African American,No,Mid Level
E03643,RetailHub,Engineering,33,29,4,45026.56068,15581.66966,4,0.339314442,0.181211283,Transgender,Associate Degree,White,No,Mid Level
E03644,EduSoft,Marketing,42,39,3,66587.69164,18685.12147,3,0.168599608,0.773661934,Non Binary,Master's Degree,Prefer not to say,No,Senior
E03645,FinServe,HR,38,28,9,92461.59232,15151.42037,2,0.211417937,1,Transgender,PhD,Prefer not to say,No,Senior
E03646,HealthInc,Engineering,49,48,4,90511.5826,10208.70503,3,0.639861718,0.076670567,Non Binary,Master's Degree,Prefer not to say,No,Senior
E03647,EduSoft,Customer Support,34,26,8,115845.219,17933.00685,2,0.747204233,0.287058889,Female,Master's Degree,Black or African American,No,Senior
E03648,EduSoft,Engineering,33,29,5,40000,11921.68368,4,0,1,Non Binary,Bachelor's Degree,Black or African American,Yes,Mid Level
E03649,RetailHub,Marketing,45,45,1,122868.1732,10075.44829,3,0.736792214,0.261244385,Non Binary,Bachelor's Degree,Asian,No,Entry Level
E03650,FinServe,Sales,37,38,1,91938.46783,22417.7057,3,0.675733188,0,Female,PhD,Hispanic or Latino,Yes,Executive
E03651,HealthInc,Marketing,46,41,4,110448.9487,13134.32639,3,0.193888844,0,Female,Associate Degree,Prefer not to say,No,Entry Level
E03652,RetailHub,Sales,30,22,5,129967.1377,17214.66086,3,0.757072778,0.577394543,Transgender,High School,Asian,No,Executive
E03653,RetailHub,Engineering,39,30,9,68087.38783,9008.976844,4,0.621958235,0.926854303,Male,High School,Asian,No,Executive
E03654,FinServe,Customer Support,42,39,3,80738.13501,24536.01608,1,0,0.909570405,Non Binary,PhD,Hispanic or Latino,Yes,Mid Level
E03655,HealthInc,Customer Support,45,42,3,80095.21034,24792.91,1,0,0.694118652,Non Binary,Associate Degree,Asian,No,Executive
E03656,FinServe,HR,40,35,6,128281.7129,15775.67523,1,0.800688405,0,Male,Associate Degree,Hispanic or Latino,No,Senior
E03657,HealthInc,Customer Support,42,38,4,113780.2663,17413.9662,2,0.369975705,0.224119242,Non Binary,Associate Degree,White,Yes,Executive
E03658,FinServe,Finance,47,45,2,74175.11443,12662.01373,2,0.040751513,0.423586429,Female,Bachelor's Degree,Hispanic or Latino,No,Senior
E03659,RetailHub,Engineering,30,32,1,70089.35279,24792.91,1,0,0,Transgender,PhD,Other,No,Entry Level
E03660,RetailHub,HR,40,35,6,146358.6389,10904.9906,4,1,0.037761783,Non Binary,High School,Hispanic or Latino,No,Executive
E03661,TechCorp,Customer Support,30,22,7,133340.4886,19669.86856,3,1,0,Non Binary,Associate Degree,Hispanic or Latino,No,Senior
E03662,EduSoft,Engineering,40,40,1,88125.95527,21683.89355,2,0,0.301883226,Non Binary,PhD,Other,No,Senior
E03663,FinServe,Marketing,31,23,8,89961.96319,24792.91,1,0.367322999,0.494834903,Non Binary,High School,Hispanic or Latino,Yes,Executive
E03664,TechCorp,Customer Support,49,48,3,57933.95073,17938.86872,1,0.286508994,0.222366743,Female,Bachelor's Degree,Black or African American,No,Senior
E03665,EduSoft,Sales,44,38,6,123958.0045,19355.93319,2,0.780518611,0.243589938,Non Binary,Master's Degree,Asian,No,Senior
E03666,FinServe,Engineering,38,41,1,48136.75909,24792.91,2,0,0,Male,High School,Asian,No,Entry Level
E03667,HealthInc,HR,38,33,5,67245.67976,16741.68323,1,0,0.621130646,Transgender,High School,White,No,Senior
E03668,EduSoft,Marketing,48,42,6,64015.79194,20718.40716,1,0,1,Male,High School,White,No,Senior
E03669,RetailHub,Finance,49,44,4,123039.8972,19453.86847,2,0.271839771,0.688517591,Female,Master's Degree,Other,No,Mid Level
E03670,TechCorp,Marketing,49,47,6,58771.9522,17509.86579,1,0,0.536564729,Male,Associate Degree,Black or African American,No,Executive
E03671,EduSoft,Customer Support,37,32,4,71606.98426,18286.80771,3,0.458484907,0.025119983,Male,Master's Degree,White,No,Mid Level
E03672,EduSoft,Sales,38,34,5,145181.0744,21201.3182,2,1,0,Non Binary,High School,Asian,No,Entry Level
E03673,RetailHub,Marketing,44,36,8,57560.39135,15428.24626,3,0.360199349,0.839263246,Male,Bachelor's Degree,White,No,Executive
E03674,FinServe,Finance,38,37,1,100506.1551,24792.91,1,0.220907729,0.30518415,Non Binary,High School,White,Yes,Executive
E03675,HealthInc,HR,41,35,6,68979.44155,13929.63465,3,0.57459455,0.384996875,Transgender,Bachelor's Degree,Hispanic or Latino,No,Mid Level
E03676,RetailHub,Engineering,44,38,6,49178.27486,15812.09912,3,0.090271432,0.662977234,Male,PhD,White,Yes,Senior
E03677,HealthInc,Sales,41,40,2,87983.64514,18607.18635,3,0.232465386,1,Male,Bachelor's Degree,Other,No,Executive
E03678,FinServe,Finance,49,44,6,128230.4239,22364.5687,1,0.322501439,0.559406338,Male,High School,Asian,No,Senior
E03679,EduSoft,Customer Support,49,48,1,41399.36315,13080.72154,4,0,0.33410252,Male,Master's Degree,Other,Yes,Mid Level
E03680,HealthInc,Customer Support,31,24,7,106610.6161,24282.4138,1,0.967375121,0.050447495,Transgender,High School,Other,No,Executive
E03681,TechCorp,Customer Support,38,34,4,71377.15592,18294.17606,3,0.18511849,0.844640622,Male,High School,Prefer not to say,Yes,Senior
E03682,TechCorp,Sales,40,35,5,131318.649,18514.20642,2,0.912718966,0,Male,PhD,Black or African American,No,Mid Level
E03683,RetailHub,Marketing,43,38,5,90589.70406,20823.95181,2,0,0.558841176,Male,Associate Degree,Prefer not to say,No,Senior
E03684,FinServe,Sales,49,47,2,96944.37669,24792.91,1,0.193781358,0.15607627,Non Binary,High School,Prefer not to say,Yes,Executive
E03685,RetailHub,Customer Support,32,29,3,69084.86801,13920.40289,4,0.255855443,0.196607455,Non Binary,PhD,Hispanic or Latino,No,Executive
E03686,RetailHub,Finance,30,22,9,107274.1831,24069.22473,1,0.564959011,0.630184692,Transgender,Master's Degree,Other,No,Mid Level
E03687,RetailHub,Engineering,33,22,9,110317.8662,9000,4,0.873744449,0.675245767,Transgender,PhD,Black or African American,No,Entry Level
E03688,TechCorp,Engineering,38,32,5,119036.3984,11309.57275,3,0.597133318,0.699373408,Non Binary,PhD,Asian,No,Senior
E03689,TechCorp,Sales,32,25,7,91323.09381,24792.91,1,0.622300094,0,Male,Bachelor's Degree,Asian,No,Senior
E03690,RetailHub,Customer Support,34,30,4,153000,24792.91,2,0.854299324,0.814659803,Transgender,Associate Degree,Black or African American,Yes,Entry Level
E03691,TechCorp,HR,30,22,6,68925.23077,15297.62285,4,0.302345692,0.407934586,Female,Associate Degree,Other,No,Executive
E03692,FinServe,Sales,39,35,4,121202.8735,14060.42793,4,1,0,Female,Master's Degree,Other,No,Mid Level
E03693,RetailHub,Customer Support,47,43,4,62091.71015,24792.91,1,0,0.139630429,Female,PhD,Hispanic or Latino,No,Mid Level
E03694,TechCorp,Marketing,45,40,5,43007.80747,20481.08806,2,0,0.998741356,Female,Master's Degree,Hispanic or Latino,Yes,Mid Level
E03695,HealthInc,Engineering,30,25,2,70002.59159,20351.34575,4,0.445824472,0,Male,Master's Degree,Prefer not to say,No,Executive
E03696,RetailHub,Engineering,30,27,2,79895.47854,24792.91,2,0,0.962593078,Transgender,Associate Degree,Asian,No,Entry Level
E03697,RetailHub,Engineering,49,48,2,66120.97648,9000,5,0.122850492,0.272327963,Male,Associate Degree,Hispanic or Latino,No,Executive
E03698,FinServe,HR,49,42,6,106910.2284,12425.78278,2,0.675203197,0,Male,Associate Degree,Black or African American,No,Entry Level
E03699,EduSoft,Customer Support,42,35,6,108813.2504,16943.54062,2,0.423460512,0.285676513,Female,High School,Asian,No,Mid Level
E03700,EduSoft,Customer Support,30,22,9,57223.43833,22764.52519,1,0.076317256,0.008119421,Male,PhD,Other,No,Entry Level
E03701,FinServe,Customer Support,36,29,8,88353.04111,10009.60121,4,0.842427895,0.491186846,Non Binary,Master's Degree,Asian,No,Senior
E03702,FinServe,Customer Support,38,31,7,151114.998,24792.91,1,0.56886359,0.348611369,Male,PhD,White,No,Mid Level
E03703,FinServe,HR,36,34,2,81549.86506,17964.91772,4,0.669817962,0,Female,Master's Degree,Asian,No,Mid Level
E03704,EduSoft,Finance,30,22,5,102339.4316,13238.19722,4,1,0,Male,Master's Degree,Hispanic or Latino,No,Executive
E03705,FinServe,Sales,39,31,8,52723.95335,22436.18741,2,0.01207436,0.58982783,Transgender,Master's Degree,Black or African American,No,Executive
E03706,TechCorp,Sales,36,26,9,148405.9593,9000,5,1,0.390739477,Female,Master's Degree,Other,Yes,Mid Level
E03707,RetailHub,Customer Support,34,27,7,91442.83695,17849.80652,3,0.623959575,0,Male,Bachelor's Degree,Other,Yes,Mid Level
E03708,RetailHub,Marketing,31,25,6,95157.52081,22503.16274,2,0.4864372,0.606116242,Female,Bachelor's Degree,Hispanic or Latino,No,Entry Level
E03709,HealthInc,Engineering,42,43,1,58985.66449,24792.91,2,0,0.393479108,Transgender,High School,Hispanic or Latino,No,Senior
E03710,HealthInc,HR,30,22,8,76765.19274,18163.29775,3,0.353925729,0.337850956,Non Binary,Associate Degree,Hispanic or Latino,Yes,Entry Level
E03711,RetailHub,Marketing,47,44,4,86013.86837,17322.87416,3,0.344855765,1,Transgender,Master's Degree,White,No,Senior
E03712,TechCorp,Marketing,30,23,4,54608.20258,11138.22327,5,0.348290543,0.384252517,Female,PhD,Black or African American,No,Senior
E03713,EduSoft,Customer Support,30,22,6,78728.57926,21416.4341,2,0.457667045,0.335317115,Non Binary,Bachelor's Degree,White,No,Entry Level
E03714,EduSoft,HR,47,45,2,112580.7817,17905.2389,3,0.507290299,0.128800431,Transgender,Associate Degree,Hispanic or Latino,No,Entry Level
E03715,TechCorp,Sales,36,33,3,84029.80143,12850.90645,4,0.162227369,0.243709372,Non Binary,High School,Black or African American,No,Entry Level
E03716,EduSoft,Engineering,43,43,1,153000,18628.25198,4,1,0.019239972,Non Binary,Associate Degree,Hispanic or Latino,Yes,Mid Level
E03717,FinServe,Sales,43,37,6,69342.51324,21203.91759,1,0.087356809,0.422192828,Female,Master's Degree,Black or African American,No,Senior
E03718,RetailHub,Marketing,35,32,3,66275.34616,24792.91,2,0,0.841573542,Female,Associate Degree,Other,No,Mid Level
E03719,RetailHub,Engineering,37,32,5,79497.90194,12809.10265,4,0.712289347,0.315880163,Female,Master's Degree,White,No,Entry Level
E03720,TechCorp,Finance,47,48,1,121880.833,23794.63306,3,0.74114979,0,Non Binary,Bachelor's Degree,Prefer not to say,No,Mid Level
E03721,EduSoft,Marketing,49,48,2,46799.35862,18279.08053,3,0,0.497622686,Female,Bachelor's Degree,Hispanic or Latino,Yes,Executive
E03722,HealthInc,Sales,44,40,4,51652.41979,18113.956,4,0.0821897,0.360797905,Male,Master's Degree,Hispanic or Latino,No,Entry Level
E03723,HealthInc,Sales,38,35,3,153000,9000,5,1,0,Transgender,PhD,Asian,No,Mid Level
E03724,EduSoft,Customer Support,49,48,1,86798.38977,14467.41088,3,0.522130192,0,Transgender,Bachelor's Degree,Prefer not to say,No,Executive
E03725,HealthInc,Sales,34,27,7,82659.12539,17828.36492,3,0.116003594,1,Male,PhD,Other,Yes,Executive
E03726,TechCorp,HR,43,43,1,49986.95479,18616.07221,2,0,0,Transgender,Master's Degree,Hispanic or Latino,No,Entry Level
E03727,TechCorp,Marketing,45,40,5,80491.03877,18140.27499,2,0.45052911,0,Female,Master's Degree,White,Yes,Entry Level
E03728,EduSoft,Engineering,41,37,5,103852.7858,21219.85493,1,0.388553387,0.177310218,Non Binary,Bachelor's Degree,Other,No,Executive
E03729,HealthInc,Sales,42,40,2,99006.8237,19062.47026,2,0.394047953,0.197258721,Female,PhD,Hispanic or Latino,No,Executive
E03730,TechCorp,Customer Support,41,36,5,118000.0823,19711.07526,2,0.677583701,0.394053575,Transgender,Master's Degree,White,No,Executive
E03731,TechCorp,Customer Support,49,46,3,83972.31399,19246.12345,1,0.137031815,0,Transgender,Bachelor's Degree,Asian,No,Senior
E03732,FinServe,Sales,30,22,6,93167.49266,24362.04868,2,0.463949964,0.867960162,Female,Master's Degree,Asian,No,Senior
E03733,FinServe,HR,43,39,3,69359.15108,18400.63466,1,0,0.398964294,Non Binary,Associate Degree,White,Yes,Mid Level
E03734,TechCorp,Customer Support,30,22,9,84840.90171,24792.91,1,0.395225474,0.254411299,Female,Associate Degree,Other,No,Mid Level
E03735,EduSoft,Engineering,46,41,5,67483.3972,15961.50035,3,0.148041551,0.004317815,Non Binary,Bachelor's Degree,White,No,Mid Level
E03736,RetailHub,Marketing,30,25,4,85311.70076,21915.87024,3,0.72894259,0,Transgender,Master's Degree,Prefer not to say,Yes,Entry Level
E03737,RetailHub,Finance,43,33,9,125132.1862,19003.75315,2,1,0.120646013,Transgender,Bachelor's Degree,White,Yes,Executive
E03738,TechCorp,HR,37,33,4,128668.4978,16753.57981,3,1,0,Male,High School,Asian,No,Executive
E03739,TechCorp,Customer Support,49,48,4,90588.03486,17539.404,1,0.269761005,0.224590959,Transgender,Bachelor's Degree,Asian,No,Mid Level
E03740,TechCorp,Marketing,35,32,3,74629.77541,16428.455,4,0,0.736052152,Male,Bachelor's Degree,Asian,No,Entry Level
E03741,EduSoft,Finance,30,22,8,82740.80968,24792.91,1,0.343469896,0.696342686,Female,Associate Degree,Prefer not to say,No,Senior
E03742,FinServe,Sales,41,41,1,64529.97557,21492.57654,3,0,0,Male,Associate Degree,Hispanic or Latino,No,Entry Level
E03743,TechCorp,Sales,44,39,5,93985.37455,9000,4,0.36914514,0.373841477,Female,Master's Degree,Prefer not to say,No,Executive
E03744,TechCorp,Engineering,36,31,5,109334.2241,16235.31775,3,0.667795932,0.273494479,Transgender,Bachelor's Degree,Hispanic or Latino,Yes,Mid Level
E03745,HealthInc,Finance,32,23,9,40000,24792.91,1,0,0.59532498,Non Binary,Bachelor's Degree,Prefer not to say,No,Senior
E03746,EduSoft,Sales,36,27,8,40000,18239.92801,2,0,1,Non Binary,Master's Degree,Black or African American,No,Entry Level
E03747,TechCorp,Sales,34,25,9,77793.53334,16296.30481,4,0.305654383,0.835319465,Male,PhD,Hispanic or Latino,No,Entry Level
E03748,HealthInc,Customer Support,37,35,2,109939.813,18514.64322,3,0.709923772,0,Female,Master's Degree,Other,No,Mid Level
E03749,RetailHub,Engineering,44,38,6,110531.6536,18016.89014,1,0.475048386,0,Male,Associate Degree,Other,No,Executive
E03750,TechCorp,Marketing,30,22,9,115872.9574,24792.91,1,1,0,Non Binary,Associate Degree,Asian,No,Entry Level
E03751,TechCorp,Sales,42,40,3,102906.4113,23047.58172,1,0.145123732,0.409030665,Transgender,Bachelor's Degree,Prefer not to say,No,Senior
E03752,HealthInc,HR,44,40,4,100067.3932,16100.49106,2,0.66572144,0,Female,Associate Degree,White,No,Mid Level
E03753,EduSoft,HR,36,29,6,92112.5518,20490.5182,1,0.57558708,0.615458665,Female,Master's Degree,Asian,Yes,Mid Level
E03754,TechCorp,Marketing,31,35,1,69211.59535,22251.87063,4,0.261075958,0,Non Binary,Bachelor's Degree,White,No,Mid Level
E03755,RetailHub,Finance,30,22,6,85739.61024,20554.28772,3,0.678079772,0.235144951,Female,Master's Degree,Prefer not to say,Yes,Entry Level
E03756,TechCorp,Engineering,30,22,7,58433.47482,17477.06756,3,0.424229371,0.568179146,Female,Master's Degree,Asian,Yes,Entry Level
E03757,RetailHub,Customer Support,45,42,3,66257.8849,20629.66337,3,0.18373843,0.675560924,Male,Bachelor's Degree,Asian,No,Entry Level
E03758,FinServe,HR,34,29,5,95659.94678,17722.67268,2,0.616787002,0.263461793,Female,PhD,Other,No,Entry Level
E03759,FinServe,HR,37,31,6,107026.4475,13823.48163,4,0.972762937,0.672848136,Male,Associate Degree,White,No,Mid Level
E03760,RetailHub,Marketing,30,22,9,128272.278,22468.31404,2,0.898327787,0,Transgender,High School,Black or African American,No,Senior
E03761,EduSoft,Finance,30,22,9,138291.7997,24792.91,1,1,0.824445508,Transgender,High School,Black or African American,Yes,Mid Level
E03762,TechCorp,Finance,44,38,6,45018.6566,23923.19895,1,0,0.61084372,Transgender,High School,Asian,Yes,Mid Level
E03763,TechCorp,Marketing,34,30,4,40000,10970.03632,4,0,0.963738466,Non Binary,Associate Degree,Prefer not to say,Yes,Executive
E03764,FinServe,HR,39,35,4,51268.93943,15928.55306,2,0.086846297,0.414179234,Transgender,PhD,Asian,No,Executive
E03765,RetailHub,Engineering,34,27,6,69800.72776,17922.376,3,0.37885211,0.774341393,Female,Master's Degree,Other,Yes,Executive
E03766,TechCorp,HR,36,27,8,98048.98781,15110.87617,2,1,0.242361469,Female,Bachelor's Degree,White,Yes,Entry Level
E03767,TechCorp,Finance,35,31,4,97203.21586,17988.16684,3,0.415650322,0.343084237,Male,PhD,Asian,No,Senior
E03768,EduSoft,Customer Support,38,32,7,113205.0008,14840.66725,3,0.890837151,0,Non Binary,High School,Prefer not to say,Yes,Senior
E03769,HealthInc,HR,36,33,3,81518.53725,23914.39808,2,0.56454891,0,Female,Associate Degree,Black or African American,Yes,Mid Level
E03770,FinServe,Engineering,37,33,4,69579.78144,24792.91,1,0,0.720199061,Female,Associate Degree,White,No,Senior
E03771,FinServe,Sales,33,29,3,71993.38962,24792.91,1,0,0.507593656,Female,Bachelor's Degree,Asian,No,Mid Level
E03772,HealthInc,HR,30,22,6,127831.9104,19906.13122,3,1,0,Non Binary,Master's Degree,White,No,Entry Level
E03773,TechCorp,Marketing,49,48,1,126378.9124,21418.79835,2,0.4341099,0,Male,PhD,Other,No,Entry Level
E03774,EduSoft,Sales,44,40,4,110996.2874,14976.65383,4,0.832413804,0.306097865,Transgender,PhD,Black or African American,No,Mid Level
E03775,EduSoft,Marketing,44,39,5,123906.149,13981.00912,3,0.920351876,0,Transgender,PhD,Prefer not to say,Yes,Senior
E03776,FinServe,Marketing,38,30,7,91669.27259,24792.91,1,0.687940626,0.501165627,Transgender,Master's Degree,White,No,Mid Level
E03777,EduSoft,Marketing,40,35,5,99640.58703,18037.62737,3,0.273257268,0.632443674,Female,Master's Degree,Black or African American,No,Executive
E03778,HealthInc,HR,45,41,3,68667.17431,12845.56354,4,0.533356776,0.365130546,Non Binary,Master's Degree,Asian,No,Mid Level
E03779,TechCorp,Finance,36,34,2,89211.11088,24792.91,3,0.270859131,0.51904756,Non Binary,Bachelor's Degree,Prefer not to say,No,Executive
E03780,HealthInc,Sales,35,28,7,56814.07497,19520.0032,2,0,0.329324763,Female,Associate Degree,Prefer not to say,No,Entry Level
E03781,RetailHub,Engineering,30,26,4,90482.13346,18726.47769,4,0.72310906,0.385368233,Female,High School,Hispanic or Latino,No,Entry Level
E03782,FinServe,Finance,36,26,9,76351.17646,24792.91,1,0,1,Male,Master's Degree,White,No,Senior
E03783,EduSoft,HR,42,36,6,85406.41411,24792.91,1,0.310617153,0.22921232,Male,Associate Degree,Black or African American,No,Executive
E03784,RetailHub,Marketing,49,48,4,71039.92482,18309.72684,1,0,0.691291134,Male,Master's Degree,White,No,Entry Level
E03785,EduSoft,Engineering,30,24,4,106967.8295,24792.91,2,0.471491117,0.204962339,Non Binary,High School,Asian,No,Senior
E03786,TechCorp,Sales,49,48,1,121427.7924,12166.71094,5,0.833415499,0.216001936,Transgender,Master's Degree,Asian,No,Mid Level
E03787,TechCorp,Finance,38,34,4,107387.5166,24792.91,1,0,0.002795402,Non Binary,Associate Degree,Prefer not to say,Yes,Executive
E03788,TechCorp,Customer Support,36,31,5,120588.9248,24792.91,1,0.549158596,0.46317826,Female,Bachelor's Degree,Prefer not to say,No,Mid Level
E03789,EduSoft,Finance,41,37,4,80656.60885,12680.21903,5,0.64543816,0.265149211,Male,High School,Black or African American,Yes,Executive
E03790,RetailHub,Engineering,49,48,1,89757.28503,22729.30887,2,0,0.063152126,Female,Associate Degree,Other,Yes,Executive
E03791,TechCorp,HR,30,25,4,46847.06222,18371.56314,3,0.031695148,0.519000646,Female,PhD,White,No,Executive
E03792,RetailHub,Sales,34,27,7,74213.49431,14897.7457,4,0.3617852,0.3616852,Female,PhD,White,No,Mid Level
E03793,EduSoft,Engineering,33,28,5,94696.73065,17313.29314,4,0.532140358,0.166089744,Male,PhD,Asian,Yes,Mid Level
E03794,RetailHub,Marketing,30,22,9,126328.2436,22136.2968,2,0.532635395,0.903916214,Non Binary,Bachelor's Degree,White,No,Mid Level
E03795,EduSoft,Sales,38,35,4,100088.4722,16405.82151,5,0.618849728,0.347124799,Transgender,Master's Degree,Black or African American,No,Mid Level
E03796,EduSoft,Finance,30,27,2,45206.09641,23943.88275,3,0.035603424,0.775909413,Male,Master's Degree,Hispanic or Latino,No,Executive
E03797,FinServe,Engineering,32,31,1,117719.9824,24792.91,1,0.579064881,0,Female,Master's Degree,Prefer not to say,Yes,Entry Level
E03798,EduSoft,Finance,31,25,5,43324.73773,17204.102,4,0,1,Non Binary,Bachelor's Degree,Asian,No,Entry Level
E03799,EduSoft,Finance,48,46,1,77696.91219,24792.91,1,0,1,Male,PhD,Prefer not to say,No,Mid Level
E03800,HealthInc,Finance,30,22,9,40000,18669.98829,3,0.377325052,0.627507288,Female,Master's Degree,Prefer not to say,No,Senior
E03801,TechCorp,HR,49,45,6,121032.3083,22450.17496,1,0.758580671,0.507479774,Female,Bachelor's Degree,Prefer not to say,No,Mid Level
E03802,FinServe,Finance,38,34,3,86487.03124,18878.33018,2,0.215496047,0.460206049,Non Binary,Bachelor's Degree,Hispanic or Latino,No,Senior
E03803,FinServe,Marketing,34,29,5,122023.5841,13611.46945,4,1,0,Male,Associate Degree,White,Yes,Mid Level
E03804,FinServe,Marketing,43,44,1,109981.9818,18426.6598,2,0.487439816,0,Non Binary,Master's Degree,Other,No,Entry Level
E03805,HealthInc,Sales,30,22,8,103235.7404,22954.94447,4,0.61921101,0.438107842,Non Binary,PhD,Prefer not to say,No,Senior
E03806,EduSoft,Customer Support,30,25,5,95427.67052,24328.30868,2,0.456673913,0.897161945,Male,High School,Black or African American,Yes,Mid Level
E03807,TechCorp,Finance,49,48,1,40000,19115.71082,3,0.094604868,0.112663863,Transgender,Bachelor's Degree,Prefer not to say,No,Entry Level
E03808,RetailHub,Finance,30,22,9,69741.09716,15057.44814,3,0.442515343,0.399206535,Female,Associate Degree,Prefer not to say,No,Mid Level
E03809,EduSoft,Engineering,41,39,2,98076.77779,9000,4,0.474758337,0,Transgender,High School,White,No,Executive
E03810,HealthInc,HR,32,30,1,93078.78607,24659.62356,2,0.297446407,0.017494683,Transgender,Bachelor's Degree,Black or African American,Yes,Entry Level
